edge,execution,2023031122,bcftools_consensus/1.10+galaxy1-1,error,parameter 'fasta_ref': an invalid option ('consensus') was selected (valid options: bordBron,bosTau7,apiMel1,sorAra1,hg19,ornAna1,felCat3,borEut13,baciSubt,caePb1,loxAfr1,loxAfr3,droSec1,Xanthomonas_oryzae_MAFF_311018,bosTau8,droWil1,choHof1,dm3,danRer6,musFur1,AaegL1,droGri2,Tcacao_1.0,Sscrofa9.58,eschColi_K12_DH10B,droMoj3,hg19_rCRS_pUC18_phiX174,aptMan1,dasNov3,galGal4,galGal3,oryza_sativa_japonica_nipponbare_IRGSP4.0,nomLeu2,Bombyx_mori_p50T_2.0,Zea_mays_B73_RefGen_v2,ce9,dm6,myoLuc2,dasNov1,droEre2,Xanthomonas_oryzae_PXO99A,echTel1,panTro4,aplCal1,bosTau5,Xanthomonas_oryzae_KACC10331,venter1,danRer7,vicPac1,caeJap1,cb3,droPer1,calJac3,caeRem4,IscaW1,canFam2,Spur_v2.6,ce3,tupBel1,eschColi_K12,Araly1,Arabidopsis_thaliana_TAIR9,ponAbe2,caeJap4,Amel_4.5,speTri2,strPur2,triCas2,calJac1,cavPor3,eschColi_APEC_O1,susScr3,burkPseu_K96243,pseuAeru_PAO1,cerSim1,gorGor3,Homo_sapiens_nuHg19_mtrCRS,saiBol1,sacCer3,chrPic1,ce5,gadMor1,bosTau6,equCab2,felCat4,ailMel1,PhumU1,anoCar2,monDom1,otoGar3,caeRem2,eschColi_O157H7_EC4115,eschColi_K12_W3110,ce6,CpipJ1,eschColi_O157H7,canFam3,apiMel4,danRer10,xenTro1,micMur1,rheMac2,caePb3,monDom5,strePneu_R6,susScr1,caePb2,eschColi_O157H7_TW14359,burkPseu_1106A,ci2,geoFor1,nomLeu1,panTro2,27835,caeRem1,danRer5,xenTro3,bosTauMd3,braFlo1,rn4,bosTau2,AgamP3,pseuAeru_UCBPP_PA14,papHam1,ce4,mm9,Ptrichocarpa_156,oryCun1,felCat5,rn3,priPac1,hetGla1,dp4,rn6,strPur3,melGal1,turTru2,petMar1,Arabidopsis_thaliana_TAIR10,phiX,panTro1,ce8,ce7,Tcas_3.0,oviAri1,panPan1,ce10,hg_g1k_v37,pseuAeru_PA7,susScr2,caeJap3,burkPseu_668,rheMac3,caeJap2,ente638,caeRem3,taeGut1,droSim1,oryCun2,droYak2,Homo_sapiens_AK1,rn5,anoCar1,tarSyr1,oryLat2,droAna3,otoGar1,droVir2,mm10,monDom4,hg38,papAnu2,bosTau3,apiMel2,dipOrd1,allMis1,eschColi_CFT073,Hydra_JCVI,mm8,sacCer2,ce2,hg18,melUnd1,apiMel3,gasAcu1,felCat8,xenTro2,Schizosaccharomyces_pombe_1.1,sarHar1,vicPac2,burkPseu_1710B,nomLeu3,bosTau4,canFam1,eschColi_O157H7_EDL933,droVir3,panTro3)
edge,execution,2023031122,bcftools_convert_to_vcf/1.10-2,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023031122,bcftools_convert_to_vcf/1.10-3,error,parameter 'input_file': the previously selected dataset has entered an unusable state
edge,execution,2023031122,bcftools_convert_to_vcf/1.10-4,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023031122,bcftools_convert_to_vcf/1.10-5,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023031122,bcftools_convert_to_vcf/1.10-6,error,parameter 'fasta_ref': an invalid option ('23andme') was selected (valid options: bordBron,bosTau7,apiMel1,sorAra1,hg19,ornAna1,felCat3,borEut13,baciSubt,caePb1,loxAfr1,loxAfr3,droSec1,Xanthomonas_oryzae_MAFF_311018,bosTau8,droWil1,choHof1,dm3,danRer6,musFur1,AaegL1,droGri2,Tcacao_1.0,Sscrofa9.58,eschColi_K12_DH10B,droMoj3,hg19_rCRS_pUC18_phiX174,aptMan1,dasNov3,galGal4,galGal3,oryza_sativa_japonica_nipponbare_IRGSP4.0,nomLeu2,Bombyx_mori_p50T_2.0,Zea_mays_B73_RefGen_v2,ce9,dm6,myoLuc2,dasNov1,droEre2,Xanthomonas_oryzae_PXO99A,echTel1,panTro4,aplCal1,bosTau5,Xanthomonas_oryzae_KACC10331,venter1,danRer7,vicPac1,caeJap1,cb3,droPer1,calJac3,caeRem4,IscaW1,canFam2,Spur_v2.6,ce3,tupBel1,eschColi_K12,Araly1,Arabidopsis_thaliana_TAIR9,ponAbe2,caeJap4,Amel_4.5,speTri2,strPur2,triCas2,calJac1,cavPor3,eschColi_APEC_O1,susScr3,burkPseu_K96243,pseuAeru_PAO1,cerSim1,gorGor3,Homo_sapiens_nuHg19_mtrCRS,saiBol1,sacCer3,chrPic1,ce5,gadMor1,bosTau6,equCab2,felCat4,ailMel1,PhumU1,anoCar2,monDom1,otoGar3,caeRem2,eschColi_O157H7_EC4115,eschColi_K12_W3110,ce6,CpipJ1,eschColi_O157H7,canFam3,apiMel4,danRer10,xenTro1,micMur1,rheMac2,caePb3,monDom5,strePneu_R6,susScr1,caePb2,eschColi_O157H7_TW14359,burkPseu_1106A,ci2,geoFor1,nomLeu1,panTro2,27835,caeRem1,danRer5,xenTro3,bosTauMd3,braFlo1,rn4,bosTau2,AgamP3,pseuAeru_UCBPP_PA14,papHam1,ce4,mm9,Ptrichocarpa_156,oryCun1,felCat5,rn3,priPac1,hetGla1,dp4,rn6,strPur3,melGal1,turTru2,petMar1,Arabidopsis_thaliana_TAIR10,phiX,panTro1,ce8,ce7,Tcas_3.0,oviAri1,panPan1,ce10,hg_g1k_v37,pseuAeru_PA7,susScr2,caeJap3,burkPseu_668,rheMac3,caeJap2,ente638,caeRem3,taeGut1,droSim1,oryCun2,droYak2,Homo_sapiens_AK1,rn5,anoCar1,tarSyr1,oryLat2,droAna3,otoGar1,droVir2,mm10,monDom4,hg38,papAnu2,bosTau3,apiMel2,dipOrd1,allMis1,eschColi_CFT073,Hydra_JCVI,mm8,sacCer2,ce2,hg18,melUnd1,apiMel3,gasAcu1,felCat8,xenTro2,Schizosaccharomyces_pombe_1.1,sarHar1,vicPac2,burkPseu_1710B,nomLeu3,bosTau4,canFam1,eschColi_O157H7_EDL933,droVir3,panTro3)
edge,execution,2023031122,bcftools_mpileup/1.10-1,error,parameter 'ref_file': an invalid option ('mpileup') was selected (valid options: bordBron,bosTau7,apiMel1,sorAra1,hg19,ornAna1,felCat3,borEut13,baciSubt,caePb1,loxAfr1,loxAfr3,droSec1,Xanthomonas_oryzae_MAFF_311018,bosTau8,droWil1,choHof1,dm3,danRer6,musFur1,AaegL1,droGri2,Tcacao_1.0,Sscrofa9.58,eschColi_K12_DH10B,droMoj3,hg19_rCRS_pUC18_phiX174,aptMan1,dasNov3,galGal4,galGal3,oryza_sativa_japonica_nipponbare_IRGSP4.0,nomLeu2,Bombyx_mori_p50T_2.0,Zea_mays_B73_RefGen_v2,ce9,dm6,myoLuc2,dasNov1,droEre2,Xanthomonas_oryzae_PXO99A,echTel1,panTro4,aplCal1,bosTau5,Xanthomonas_oryzae_KACC10331,venter1,danRer7,vicPac1,caeJap1,cb3,droPer1,calJac3,caeRem4,IscaW1,canFam2,Spur_v2.6,ce3,tupBel1,eschColi_K12,Araly1,Arabidopsis_thaliana_TAIR9,ponAbe2,caeJap4,Amel_4.5,speTri2,strPur2,triCas2,calJac1,cavPor3,eschColi_APEC_O1,susScr3,burkPseu_K96243,pseuAeru_PAO1,cerSim1,gorGor3,Homo_sapiens_nuHg19_mtrCRS,saiBol1,sacCer3,chrPic1,ce5,gadMor1,bosTau6,equCab2,felCat4,ailMel1,PhumU1,anoCar2,monDom1,otoGar3,caeRem2,eschColi_O157H7_EC4115,eschColi_K12_W3110,ce6,CpipJ1,eschColi_O157H7,canFam3,apiMel4,danRer10,xenTro1,micMur1,rheMac2,caePb3,monDom5,strePneu_R6,susScr1,caePb2,eschColi_O157H7_TW14359,burkPseu_1106A,ci2,geoFor1,nomLeu1,panTro2,27835,caeRem1,danRer5,xenTro3,bosTauMd3,braFlo1,rn4,bosTau2,AgamP3,pseuAeru_UCBPP_PA14,papHam1,ce4,mm9,Ptrichocarpa_156,oryCun1,felCat5,rn3,priPac1,hetGla1,dp4,rn6,strPur3,melGal1,turTru2,petMar1,Arabidopsis_thaliana_TAIR10,phiX,panTro1,ce8,ce7,Tcas_3.0,oviAri1,panPan1,ce10,hg_g1k_v37,pseuAeru_PA7,susScr2,caeJap3,burkPseu_668,rheMac3,caeJap2,ente638,caeRem3,taeGut1,droSim1,oryCun2,droYak2,Homo_sapiens_AK1,rn5,anoCar1,tarSyr1,oryLat2,droAna3,otoGar1,droVir2,mm10,monDom4,hg38,papAnu2,bosTau3,apiMel2,dipOrd1,allMis1,eschColi_CFT073,Hydra_JCVI,mm8,sacCer2,ce2,hg18,melUnd1,apiMel3,gasAcu1,felCat8,xenTro2,Schizosaccharomyces_pombe_1.1,sarHar1,vicPac2,burkPseu_1710B,nomLeu3,bosTau4,canFam1,eschColi_O157H7_EDL933,droVir3,panTro3)
edge,execution,2023031122,bcftools_mpileup/1.10-4,error,parameter 'input_bams': the previously selected dataset has entered an unusable state
edge,execution,2023031122,bcftools_mpileup/1.10-5,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023031122,bcftools_norm/1.10-1,error,parameter 'fasta_ref': an invalid option ('norm') was selected (valid options: bordBron,bosTau7,apiMel1,sorAra1,hg19,ornAna1,felCat3,borEut13,baciSubt,caePb1,loxAfr1,loxAfr3,droSec1,Xanthomonas_oryzae_MAFF_311018,bosTau8,droWil1,choHof1,dm3,danRer6,musFur1,AaegL1,droGri2,Tcacao_1.0,Sscrofa9.58,eschColi_K12_DH10B,droMoj3,hg19_rCRS_pUC18_phiX174,aptMan1,dasNov3,galGal4,galGal3,oryza_sativa_japonica_nipponbare_IRGSP4.0,nomLeu2,Bombyx_mori_p50T_2.0,Zea_mays_B73_RefGen_v2,ce9,dm6,myoLuc2,dasNov1,droEre2,Xanthomonas_oryzae_PXO99A,echTel1,panTro4,aplCal1,bosTau5,Xanthomonas_oryzae_KACC10331,venter1,danRer7,vicPac1,caeJap1,cb3,droPer1,calJac3,caeRem4,IscaW1,canFam2,Spur_v2.6,ce3,tupBel1,eschColi_K12,Araly1,Arabidopsis_thaliana_TAIR9,ponAbe2,caeJap4,Amel_4.5,speTri2,strPur2,triCas2,calJac1,cavPor3,eschColi_APEC_O1,susScr3,burkPseu_K96243,pseuAeru_PAO1,cerSim1,gorGor3,Homo_sapiens_nuHg19_mtrCRS,saiBol1,sacCer3,chrPic1,ce5,gadMor1,bosTau6,equCab2,felCat4,ailMel1,PhumU1,anoCar2,monDom1,otoGar3,caeRem2,eschColi_O157H7_EC4115,eschColi_K12_W3110,ce6,CpipJ1,eschColi_O157H7,canFam3,apiMel4,danRer10,xenTro1,micMur1,rheMac2,caePb3,monDom5,strePneu_R6,susScr1,caePb2,eschColi_O157H7_TW14359,burkPseu_1106A,ci2,geoFor1,nomLeu1,panTro2,27835,caeRem1,danRer5,xenTro3,bosTauMd3,braFlo1,rn4,bosTau2,AgamP3,pseuAeru_UCBPP_PA14,papHam1,ce4,mm9,Ptrichocarpa_156,oryCun1,felCat5,rn3,priPac1,hetGla1,dp4,rn6,strPur3,melGal1,turTru2,petMar1,Arabidopsis_thaliana_TAIR10,phiX,panTro1,ce8,ce7,Tcas_3.0,oviAri1,panPan1,ce10,hg_g1k_v37,pseuAeru_PA7,susScr2,caeJap3,burkPseu_668,rheMac3,caeJap2,ente638,caeRem3,taeGut1,droSim1,oryCun2,droYak2,Homo_sapiens_AK1,rn5,anoCar1,tarSyr1,oryLat2,droAna3,otoGar1,droVir2,mm10,monDom4,hg38,papAnu2,bosTau3,apiMel2,dipOrd1,allMis1,eschColi_CFT073,Hydra_JCVI,mm8,sacCer2,ce2,hg18,melUnd1,apiMel3,gasAcu1,felCat8,xenTro2,Schizosaccharomyces_pombe_1.1,sarHar1,vicPac2,burkPseu_1710B,nomLeu3,bosTau4,canFam1,eschColi_O157H7_EDL933,droVir3,panTro3)
edge,execution,2023031122,jasminesv/1.0.11+galaxy1-3,error,parameter 'ref_file': an invalid option ('jasmine') was selected (valid options: bordBron,bosTau7,apiMel1,sorAra1,hg19,ornAna1,droYak1,hg38canon,felCat3,borEut13,baciSubt,caePb1,loxAfr1,loxAfr3,droSec1,Xanthomonas_oryzae_MAFF_311018,bosTau8,droWil1,choHof1,dm3,danRer6,musFur1,AaegL1,hg19chrM,danRer2,droGri2,droMoj1,Tcacao_1.0,Sscrofa9.58,eschColi_K12_DH10B,droMoj3,hg19_rCRS_pUC18_phiX174,aptMan1,mm7canon,galGal2canon,dasNov3,hg17,galGal4,hg38female,galGal3,oryza_sativa_japonica_nipponbare_IRGSP4.0,nomLeu2,hg18nohaps,Bombyx_mori_p50T_2.0,Zea_mays_B73_RefGen_v2,ce9,dm6,hg19female,dasNov1,myoLuc2,droEre2,Xanthomonas_oryzae_PXO99A,oryLat2canon,galGal2,panTro2canon,echTel1,panTro4,aplCal1,bosTau5,Xanthomonas_oryzae_KACC10331,hg18chr21,venter1,danRer7,vicPac1,caeJap1,droPer1,calJac3,caeRem4,IscaW1,canFam2,Spur_v2.6,ce3,equCab2chrM,tupBel1,eschColi_K12,Araly1,ci2full,Arabidopsis_thaliana_TAIR9,ponAbe2,dp3,hg18canon,rn3canon,caeJap4,Amel_4.5,speTri2,mm8canon,strPur2,triCas2,droGri1,cavPor3,eschColi_APEC_O1,droEre1,burkPseu_K96243,calJac1,susScr3,pseuAeru_PAO1,latCha1,lMaj5,gorGor3,Homo_sapiens_nuHg19_mtrCRS,saiBol1,cerSim1,cb3full,sacCer3,anoGam1,chrPic1,ce5,rn4canon,danRer3,gadMor1,bosTau6,droVir1,equCab2,sacCer1,felCat4,ailMel1,PhumU1,anoCar2,monDom1,otoGar3,caeRem2,eschColi_O157H7_EC4115,eschColi_K12_W3110,danRer4,ce6,calJac3canon,tetNig1canon,CHM13_T2T_v2.0,CpipJ1,eschColi_O157H7,canFam3,apiMel4,micMur1,xenTro1,danRer10,rheMac2,caePb3,monDom5,strePneu_R6,susScr1,caePb2,felCat4canon,panTro3full,equCab1,eschColi_O157H7_TW14359,fr1,burkPseu_1106A,geoFor1,nomLeu1,panTro2,27835,mm7,caeRem1,danRer5,xenTro3,bosTauMd3,braFlo1,rn4,dm2,bosTau2,droAna1,AgamP3,taeGut1canon,pseuAeru_UCBPP_PA14,fr2,papHam1,ce4,hg17canon,mm9,tetNig1,Ptrichocarpa_156,hg19canon,felCat5,oryCun1,rn3,tetNig2,priPac1,hetGla1,dp4,rn6,strPur3,melGal1,turTru2,petMar1,Arabidopsis_thaliana_TAIR10,cb3canon,phiX,panTro1,ce8,ce7,droMoj2,Tcas_3.0,oviAri1,panPan1,ce10,panTro1canon,hg19chrX,hg_g1k_v37,pseuAeru_PA7,susScr2,caeJap3,burkPseu_668,rheMac3,caeJap2,ente638,caeRem3,taeGut1,droSim1,oryCun2,droYak2,mm9female,Homo_sapiens_AK1,rn5,anoCar1,tarSyr1,oryLat2,droAna3,taeGut2,otoGar1,droVir2,mm10,monDom4,hg38,papAnu2,bosTau3,apiMel2,dipOrd1,eriEur1,ci2canon,allMis1,eschColi_CFT073,Hydra_JCVI,mm9canon,mm8,sacCer2,droAna2,ce2,hg18,melUnd1,galGal3canon,panTro3canon,apiMel3,gasAcu1,tetNig2canon,felCat8,xenTro2,Schizosaccharomyces_pombe_1.1,oryLat1,sarHar1,vicPac2,burkPseu_1710B,nomLeu3,bosTau4,criGri1,canFam1,eschColi_O157H7_EDL933,pUC18,droVir3)
edge,execution,2023031122,snpEff_build_gb/4.3+T.galaxy4-2,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,output,2023031122,snpEff_get_chr_names/4.3+T.galaxy2-0,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_get_chr_names/4.3+T.galaxy2, exit_code: None, stderr: .
edge,output,2023031122,snpEff_get_chr_names/4.3+T.galaxy2-0,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_get_chr_names/4.3+T.galaxy2, exit_code: None, stderr: .
edge,execution,2023031122,snpSift_filter/4.3+t.galaxy1-3,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023042122,scanpy_compute_graph/1.6.0+galaxy4-0,error,Input staging problem: Test input file (run_pca.h5) cannot be found.
edge,execution,2023042122,scanpy_compute_graph/1.6.0+galaxy4-1,error,Input staging problem: Test input file (run_pca.h5) cannot be found.
edge,execution,2023042122,scanpy_compute_graph/1.8.1+3+galaxy0-0,error,Input staging problem: Test input file (run_pca.h5) cannot be found.
edge,execution,2023042122,scanpy_compute_graph/1.8.1+3+galaxy0-1,error,Input staging problem: Test input file (run_pca.h5) cannot be found.
edge,execution,2023042122,scanpy_filter_cells/1.6.0+galaxy0-0,error,Input staging problem: Test input file (read_10x.h5) cannot be found.
edge,execution,2023042122,scanpy_filter_cells/1.8.1+3+galaxy0-0,error,Input staging problem: Test input file (read_10x.h5) cannot be found.
edge,execution,2023042122,scanpy_filter_genes/1.6.0+galaxy0-0,error,Input staging problem: Test input file (filter_cells.h5) cannot be found.
edge,execution,2023042122,scanpy_filter_genes/1.8.1+3+galaxy0-0,error,Input staging problem: Test input file (filter_cells.h5) cannot be found.
edge,execution,2023042122,scanpy_find_cluster/1.6.0+galaxy4-0,error,Input staging problem: Test input file (compute_graph.h5) cannot be found.
edge,execution,2023042122,scanpy_find_cluster/1.6.0+galaxy4-1,error,Input staging problem: Test input file (compute_graph.h5) cannot be found.
edge,execution,2023042122,scanpy_find_cluster/1.6.0+galaxy4-2,error,Input staging problem: Test input file (compute_graph.h5) cannot be found.
edge,execution,2023042122,scanpy_find_cluster/1.8.1+3+galaxy0-0,error,Input staging problem: Test input file (compute_graph.h5) cannot be found.
edge,execution,2023042122,scanpy_find_cluster/1.8.1+3+galaxy0-1,error,Input staging problem: Test input file (compute_graph.h5) cannot be found.
edge,execution,2023042122,scanpy_find_cluster/1.8.1+3+galaxy0-2,error,Input staging problem: Test input file (compute_graph.h5) cannot be found.
edge,execution,2023042122,scanpy_find_markers/1.6.0+galaxy3-0,error,Input staging problem: Test input file (louvain_1.0) cannot be found.
edge,execution,2023042122,scanpy_find_markers/1.6.0+galaxy3-1,error,Input staging problem: Test input file (louvain_1.0) cannot be found.
edge,execution,2023042122,scanpy_find_markers/1.8.1+3+galaxy0-0,error,Input staging problem: Test input file (louvain_1.0) cannot be found.
edge,execution,2023042122,scanpy_find_markers/1.8.1+3+galaxy0-1,error,Input staging problem: Test input file (louvain_1.0) cannot be found.
edge,execution,2023042122,scanpy_find_variable_genes/1.6.0+galaxy0-0,error,Input staging problem: Test input file (normalise_data.h5) cannot be found.
edge,execution,2023042122,scanpy_find_variable_genes/1.8.1+3+galaxy0-0,error,Input staging problem: Test input file (normalise_data.h5) cannot be found.
edge,execution,2023042122,scanpy_normalise_data/1.6.0+galaxy0-0,error,Input staging problem: Test input file (filter_genes.h5) cannot be found.
